name,freq_in_corpus
Пахомівна,2.8819089765060354e-05
Созонтівна,2.8819089765060354e-05
Стратонівна,2.8819089765060354e-05
Юстинівна,2.8819089765060354e-05
Атанасіївна,2.5616968680053647e-05
Віленівна,2.5616968680053647e-05
Домініківна,2.5616968680053647e-05
Едмундівна,2.5616968680053647e-05
Ібрагімівна,2.5616968680053647e-05
Овксентіївна,2.5616968680053647e-05
Онопріївна,2.5616968680053647e-05
Бенедиктівна,2.2414847595046943e-05
Жоржівна,2.2414847595046943e-05
Зосимівна,2.2414847595046943e-05
Лукашівна,2.2414847595046943e-05
Маркелівна,2.2414847595046943e-05
Панфілівна,2.2414847595046943e-05
Софонівна,2.2414847595046943e-05
Айдерівна,1.9212726510040236e-05
Богуславівна,1.9212726510040236e-05
Бориславівна,1.9212726510040236e-05
Войцехівна,1.9212726510040236e-05
Едвардівна,1.9212726510040236e-05
Євсеївна,1.9212726510040236e-05
Жанівна,1.9212726510040236e-05
Олексівна,1.9212726510040236e-05
Силантіївна,1.9212726510040236e-05
Феофілактівна,1.9212726510040236e-05
Християнівна,1.9212726510040236e-05
Яковлівна,1.9212726510040236e-05
Георгівна,1.601060542503353e-05
Єрофіївна,1.601060542503353e-05
Методіївна,1.601060542503353e-05
Османівна,1.601060542503353e-05
Парменівна,1.601060542503353e-05
Рафаїлівна,1.601060542503353e-05
Свиридонівна,1.601060542503353e-05
Ферапонтівна,1.601060542503353e-05
Фірсівна,1.601060542503353e-05
Хрисанфівна,1.601060542503353e-05
Агафонівна,1.2808484340026824e-05
Амброзіївна,1.2808484340026824e-05
Арпадівна,1.2808484340026824e-05
Асанівна,1.2808484340026824e-05
Ахмедівна,1.2808484340026824e-05
Дмитріївна,1.2808484340026824e-05
Євлампіївна,1.2808484340026824e-05
Єпіфанівна,1.2808484340026824e-05
Меркуріївна,1.2808484340026824e-05
Натанівна,1.2808484340026824e-05
Оврамівна,1.2808484340026824e-05
Оксентівна,1.2808484340026824e-05
Онисіївна,1.2808484340026824e-05
Прокопіївна,1.2808484340026824e-05
Ренатівна,1.2808484340026824e-05
Саввівна,1.2808484340026824e-05
Світозарівна,1.2808484340026824e-05
Созонівна,1.2808484340026824e-05
Фантинівна,1.2808484340026824e-05
Явдокимівна,1.2808484340026824e-05
Абакумівна,9.606363255020118e-06
Аверкіївна,9.606363255020118e-06
Агапонівна,9.606363255020118e-06
Адальбертівна,9.606363255020118e-06
Амбросіївна,9.606363255020118e-06
Аурелівна,9.606363255020118e-06
Афіногенівна,9.606363255020118e-06
Євстратіївна,9.606363255020118e-06
Зигмундівна,9.606363255020118e-06
Іліодорівна,9.606363255020118e-06
Корниліївна,9.606363255020118e-06
Людомирівна,9.606363255020118e-06
Палладіївна,9.606363255020118e-06
Саливонівна,9.606363255020118e-06
Сафатівна,9.606363255020118e-06
Флорентинівна,9.606363255020118e-06
Вірославівна,6.404242170013412e-06
Едгарівна,6.404242170013412e-06
Єлизарівна,6.404242170013412e-06
Іпатівна,6.404242170013412e-06
Кіндратіївна,6.404242170013412e-06
Онупріївна,6.404242170013412e-06
Тодосіївна,6.404242170013412e-06
Авґустинівна,3.202121085006706e-06
Авґустівна,3.202121085006706e-06
Авилівна,3.202121085006706e-06
Адріянівна,3.202121085006706e-06
Аникіївна,3.202121085006706e-06
Ардаліонівна,3.202121085006706e-06
Аристидівна,3.202121085006706e-06
Вікентівна,3.202121085006706e-06
Всеславівна,3.202121085006706e-06
Гамзатівна,3.202121085006706e-06
Дорофеївна,3.202121085006706e-06
