name,freq_in_corpus
Пархоменко,0.0005629852849052512
Гужва,0.0005627304251112695
Гузар,0.0005613286962443711
Міцкевич,0.0005610738364503896
Гришко,0.0005567412199527032
Кривонос,0.0005549572013948324
Онопенко,0.0005508794446911274
Яворівський,0.0005496051457212196
Оніщук,0.0005475662673693672
Михайлик,0.0005420867817987639
Науменко,0.0005418319220047823
Стецьків,0.000540812482828856
Ульянченко,0.0005400479034469115
Васюник,0.0005389010343739945
Ратушняк,0.0005386461745800128
Зінкевич,0.0005339312683913541
Вишневецький,0.0005283243529237599
Дзюба,0.0005279420632327877
Біда,0.0005278146333357969
Нечай,0.0005245014560140367
Барабаш,0.000524374026117046
Андрієвський,0.0005222077178682027
Кривенко,0.0005220802879712119
Яковенко,0.0005215705683832488
Поплавський,0.0005183848209584794
Хмара,0.0005150716436367192
Яременко,0.0005131601951818575
Березюк,0.0005130327652848668
Федецький,0.0005121407560059314
Матвійчук,0.0005089550085811619
Возняк,0.000508317859096208
Пристайко,0.0005072984199202818
Острозький,0.0005052595415684293
Теличенко,0.00050207379414366
Магера,0.0005010543549677337
Тарасов,0.0004985057570279182
Федорчук,0.0004968491683670381
Антонюк,0.0004960845889850935
Черняк,0.0004959571590881027
Дмитренко,0.000495702299294121
Козаченко,0.0004955748693971304
Сало,0.000494045710633241
Оробець,0.0004934085611482871
Лозинський,0.0004928988415603239
Карась,0.0004926439817663427
Савка,0.0004907325333114808
Корчак,0.0004904776735174994
Лесик,0.0004892033745475915
Шнайдер,0.0004892033745475915
Білан,0.0004875467858867115
Крук,0.00048423360856495124
Могилевська,0.00048346902918300653
Рильський,0.0004782444034063848
Бабич,0.00047416664670267995
Данилко,0.0004717454786598551
Фаріон,0.00047110832917490134
Засядько,0.0004707260394839289
Ільченко,0.00046970660030800276
Рябченко,0.00046855973123508573
Апостол,0.000468432301338095
Іваненко,0.0004605316477246668
Котляр,0.0004579830497848513
Загороднюк,0.0004573459002998974
Корж,0.0004567087508149435
Тарновський,0.0004559441714329989
