name,freq_in_corpus
Емануїлович,7.566488208274045e-05
Теодозійович,7.566488208274045e-05
Парфентійович,7.474213961831678e-05
Ксенофонтович,7.289665468946945e-05
Явдокимович,7.289665468946945e-05
Овксентійович,7.012842729619845e-05
Пимонович,7.012842729619845e-05
Хрисанфович,7.012842729619845e-05
Рубенович,6.92056848317748e-05
Варламович,6.828294236735113e-05
Абдурахманович,6.736019990292747e-05
Анастасійович,6.643745743850381e-05
Євлампійович,6.643745743850381e-05
Ніколозович,6.643745743850381e-05
Софонович,6.643745743850381e-05
Маркелович,6.551471497408015e-05
Османович,6.551471497408015e-05
Асанович,6.459197250965647e-05
Пахомович,6.459197250965647e-05
Агафонович,6.366923004523281e-05
Ферапонтович,6.366923004523281e-05
Домінікович,6.274648758080915e-05
Капітонович,6.274648758080915e-05
Єпіфанович,5.997826018753815e-05
Левович,5.62872903298435e-05
Саввич,5.167357800772518e-05
Созонтович,5.167357800772518e-05
Клавдійович,5.0750835543301506e-05
Михейович,5.0750835543301506e-05
Ільїч,4.982809307887785e-05
Модестович,4.982809307887785e-05
Сигізмундович,4.982809307887785e-05
Ахматович,4.89053506144542e-05
Вітольдович,4.7059865685606856e-05
Тимурович,4.7059865685606856e-05
Адріянович,4.61371232211832e-05
Аристархович,4.61371232211832e-05
Яремич,4.61371232211832e-05
Золтанович,4.521438075675953e-05
Ігнатійович,4.152341089906488e-05
Жоржович,4.060066843464121e-05
Олексич,4.060066843464121e-05
Панкратович,4.060066843464121e-05
Бориславович,3.967792597021755e-05
Іполітович,3.967792597021755e-05
Іпатійович,3.875518350579388e-05
Нилович,3.6909698576946556e-05
Йозефович,3.598695611252289e-05
Мокійович,3.506421364809923e-05
Оврамович,3.506421364809923e-05
Іоанович,3.414147118367556e-05
Ахмедович,3.3218728719251906e-05
Миколович,3.2295986254828235e-05
Юстинович,3.2295986254828235e-05
Єлизарович,3.137324379040458e-05
Ізотович,3.137324379040458e-05
Свиридонович,3.137324379040458e-05
Ігорьович,3.0450501325980913e-05
Парменович,3.0450501325980913e-05
Веремійович,2.9527758861557242e-05
Онопрійович,2.9527758861557242e-05
Флегонтович,2.9527758861557242e-05
Єрмилович,2.7682273932709914e-05
Тодосьович,2.7682273932709914e-05
Дмитрійович,2.6759531468286253e-05
Іосифович,2.4914046539438924e-05
Йосафатович,2.4914046539438924e-05
Тодосійович,2.4914046539438924e-05
Оксентович,2.399130407501526e-05
Лукашович,2.30685616105916e-05
Едвардович,2.2145819146167938e-05
Панфілович,2.2145819146167938e-05
Олексович,2.122307668174427e-05
Жанович,2.0300334217320603e-05
Флавіанович,2.0300334217320603e-05
Євсевійович,1.9377591752896942e-05
Зигмундович,1.9377591752896942e-05
Іліодорович,1.9377591752896942e-05
Феофілактович,1.9377591752896942e-05
Харламович,1.9377591752896942e-05
Анатольович,1.8454849288473278e-05
Арпадович,1.8454849288473278e-05
Ільіч,1.8454849288473278e-05
Іштванович,1.8454849288473278e-05
Юстимович,1.8454849288473278e-05
Мелетійович,1.7532106824049614e-05
Созонович,1.7532106824049614e-05
Тимонович,1.7532106824049614e-05
Ельдарович,1.660936435962595e-05
Євсійович,1.660936435962595e-05
Авакумович,1.4763879430778621e-05
Богуславович,1.4763879430778621e-05
Парфенійович,1.4763879430778621e-05
Аурелович,1.3841136966354957e-05
Афіногенович,1.3841136966354957e-05
Дорофейович,1.3841136966354957e-05
Полієвктович,1.3841136966354957e-05
Фавстович,1.3841136966354957e-05
Амбросійович,1.2918394501931294e-05
Атанасійович,1.2918394501931294e-05
Аникійович,1.199565203750763e-05
Всеславович,1.199565203750763e-05
Амброзійович,1.1072909573083966e-05
Бартоломійович,1.1072909573083966e-05
батькович,1.1072909573083966e-05
Єрофейович,1.1072909573083966e-05
Єфімович,1.1072909573083966e-05
Прокопійович,1.1072909573083966e-05
Вітальович,9.227424644236639e-06
Палладійович,9.227424644236639e-06
Федулович,9.227424644236639e-06
Айдерович,8.304682179812975e-06
Методійович,8.304682179812975e-06
Наркисович,8.304682179812975e-06
Ніколайович,8.304682179812975e-06
Абакумович,7.3819397153893105e-06
Власійович,7.3819397153893105e-06
Едґарович,7.3819397153893105e-06
Едмондович,7.3819397153893105e-06
Євстратійович,7.3819397153893105e-06
Євстратович,7.3819397153893105e-06
Кіндратійович,7.3819397153893105e-06
Мартиніанович,7.3819397153893105e-06
Онисійович,7.3819397153893105e-06
Серапіонович,7.3819397153893105e-06
Фортунатович,7.3819397153893105e-06
Ювеналійович,7.3819397153893105e-06
Єгорич,6.459197250965647e-06
Нифонтович,6.459197250965647e-06
Онупрійович,6.459197250965647e-06
Себастіанович,6.459197250965647e-06
Аверкійович,5.536454786541983e-06
Агапійович,5.536454786541983e-06
Едгарович,5.536454786541983e-06
Єрофеїч,5.536454786541983e-06
Корнилійович,5.536454786541983e-06
Назарійович,5.536454786541983e-06
Памфілович,5.536454786541983e-06
Панкратійович,5.536454786541983e-06
Саввович,5.536454786541983e-06
Варфоломейович,4.6137123221183195e-06
Людомирович,4.6137123221183195e-06
Гамзатович,3.6909698576946552e-06
Огейович,3.6909698576946552e-06
Феодулович,3.6909698576946552e-06
Абрахамович,2.7682273932709914e-06
Аристидович,2.7682273932709914e-06
Варлампійович,2.7682273932709914e-06
Іринійович,2.7682273932709914e-06
Кирейович,2.7682273932709914e-06
Саливонович,2.7682273932709914e-06
Сафатович,2.7682273932709914e-06
Світозарович,2.7682273932709914e-06
Северіанович,2.7682273932709914e-06
Сопронович,2.7682273932709914e-06
Стахійович,2.7682273932709914e-06
Авґустинович,1.8454849288473276e-06
Ардаліонович,1.8454849288473276e-06
Гайдарович,1.8454849288473276e-06
Лукійович,1.8454849288473276e-06
Мартьянович,1.8454849288473276e-06
Мар'янович,1.8454849288473276e-06
Оверкійович,1.8454849288473276e-06
Ренатович,1.8454849288473276e-06
Семйонович,1.8454849288473276e-06
Силантійович,1.8454849288473276e-06
Тадійович,1.8454849288473276e-06
Тилимонович,1.8454849288473276e-06
Фомович,1.8454849288473276e-06
Агапонович,9.227424644236638e-07
Валентійович,9.227424644236638e-07
Вікентович,9.227424644236638e-07
Іммануїлович,9.227424644236638e-07
Іосіфович,9.227424644236638e-07
Іпатович,9.227424644236638e-07
Йосефович,9.227424644236638e-07
Квінтиліанович,9.227424644236638e-07
Львович,9.227424644236638e-07
Остромирович,9.227424644236638e-07
Протасійович,9.227424644236638e-07
Радимович,9.227424644236638e-07
Саверійович,9.227424644236638e-07
